species,specimen_id,view_id,path,source,z_index,path_resized,split
Ammoscalaria pseudospiralis,12,1,data/train_images/S012_A000_Z0017_C00.tif,zstack_slice,17.0,data/train_images/Ammoscalaria pseudospiralis_12_view1_zstack_slice_z0017.png,train
Ammoscalaria pseudospiralis,12,2,data/train_images/Ammoscalaria pseudospiralis_12_view2_gif_original.png,gif_original,,data/train_images/Ammoscalaria pseudospiralis_12_view2_gif_original.png,train
Ammoscalaria pseudospiralis,12,2,data/train_images/S012_A060_stacked.tif,stacked_tiff,,data/train_images/Ammoscalaria pseudospiralis_12_view2_stacked_tiff.png,train
Ammoscalaria pseudospiralis,12,2,data/train_images/S012_A060_Z0000_C00.tif,zstack_slice,0.0,data/train_images/Ammoscalaria pseudospiralis_12_view2_zstack_slice_z0000.png,train
Ammoscalaria pseudospiralis,12,2,data/train_images/S012_A060_Z0001_C00.tif,zstack_slice,1.0,data/train_images/Ammoscalaria pseudospiralis_12_view2_zstack_slice_z0001.png,train
Ammoscalaria pseudospiralis,12,2,data/train_images/S012_A060_Z0002_C00.tif,zstack_slice,2.0,data/train_images/Ammoscalaria pseudospiralis_12_view2_zstack_slice_z0002.png,train
Ammoscalaria pseudospiralis,12,2,data/train_images/S012_A060_Z0003_C00.tif,zstack_slice,3.0,data/train_images/Ammoscalaria pseudospiralis_12_view2_zstack_slice_z0003.png,train
Ammoscalaria pseudospiralis,12,2,data/train_images/S012_A060_Z0004_C00.tif,zstack_slice,4.0,data/train_images/Ammoscalaria pseudospiralis_12_view2_zstack_slice_z0004.png,train
Ammoscalaria pseudospiralis,12,2,data/train_images/S012_A060_Z0005_C00.tif,zstack_slice,5.0,data/train_images/Ammoscalaria pseudospiralis_12_view2_zstack_slice_z0005.png,train
Ammoscalaria pseudospiralis,12,2,data/train_images/S012_A060_Z0006_C00.tif,zstack_slice,6.0,data/train_images/Ammoscalaria pseudospiralis_12_view2_zstack_slice_z0006.png,train
Ammoscalaria pseudospiralis,12,2,data/train_images/S012_A060_Z0007_C00.tif,zstack_slice,7.0,data/train_images/Ammoscalaria pseudospiralis_12_view2_zstack_slice_z0007.png,train
Ammoscalaria pseudospiralis,12,2,data/train_images/S012_A060_Z0008_C00.tif,zstack_slice,8.0,data/train_images/Ammoscalaria pseudospiralis_12_view2_zstack_slice_z0008.png,train
Ammoscalaria pseudospiralis,12,2,data/train_images/S012_A060_Z0009_C00.tif,zstack_slice,9.0,data/train_images/Ammoscalaria pseudospiralis_12_view2_zstack_slice_z0009.png,train
Ammoscalaria pseudospiralis,12,2,data/train_images/S012_A060_Z0010_C00.tif,zstack_slice,10.0,data/train_images/Ammoscalaria pseudospiralis_12_view2_zstack_slice_z0010.png,train
Ammoscalaria pseudospiralis,12,2,data/train_images/S012_A060_Z0011_C00.tif,zstack_slice,11.0,data/train_images/Ammoscalaria pseudospiralis_12_view2_zstack_slice_z0011.png,train
Ammoscalaria pseudospiralis,12,2,data/train_images/S012_A060_Z0012_C00.tif,zstack_slice,12.0,data/train_images/Ammoscalaria pseudospiralis_12_view2_zstack_slice_z0012.png,train
Ammoscalaria pseudospiralis,12,2,data/train_images/S012_A060_Z0013_C00.tif,zstack_slice,13.0,data/train_images/Ammoscalaria pseudospiralis_12_view2_zstack_slice_z0013.png,train
Ammoscalaria pseudospiralis,12,2,data/train_images/S012_A060_Z0014_C00.tif,zstack_slice,14.0,data/train_images/Ammoscalaria pseudospiralis_12_view2_zstack_slice_z0014.png,train
Ammoscalaria pseudospiralis,12,2,data/train_images/S012_A060_Z0015_C00.tif,zstack_slice,15.0,data/train_images/Ammoscalaria pseudospiralis_12_view2_zstack_slice_z0015.png,train
Ammoscalaria pseudospiralis,12,2,data/train_images/S012_A060_Z0016_C00.tif,zstack_slice,16.0,data/train_images/Ammoscalaria pseudospiralis_12_view2_zstack_slice_z0016.png,train
Ammoscalaria pseudospiralis,12,2,data/train_images/S012_A060_Z0017_C00.tif,zstack_slice,17.0,data/train_images/Ammoscalaria pseudospiralis_12_view2_zstack_slice_z0017.png,train
Ammoscalaria pseudospiralis,12,2,data/train_images/S012_A060_Z0018_C00.tif,zstack_slice,18.0,data/train_images/Ammoscalaria pseudospiralis_12_view2_zstack_slice_z0018.png,train
Ammoscalaria pseudospiralis,12,2,data/train_images/S012_A060_Z0019_C00.tif,zstack_slice,19.0,data/train_images/Ammoscalaria pseudospiralis_12_view2_zstack_slice_z0019.png,train
Ammoscalaria pseudospiralis,12,2,data/train_images/S012_A060_Z0020_C00.tif,zstack_slice,20.0,data/train_images/Ammoscalaria pseudospiralis_12_view2_zstack_slice_z0020.png,train
Ammoscalaria pseudospiralis,12,2,data/train_images/S012_A060_Z0021_C00.tif,zstack_slice,21.0,data/train_images/Ammoscalaria pseudospiralis_12_view2_zstack_slice_z0021.png,train
Ammoscalaria pseudospiralis,12,2,data/train_images/S012_A060_Z0022_C00.tif,zstack_slice,22.0,data/train_images/Ammoscalaria pseudospiralis_12_view2_zstack_slice_z0022.png,train
Ammoscalaria pseudospiralis,12,2,data/train_images/S012_A060_Z0023_C00.tif,zstack_slice,23.0,data/train_images/Ammoscalaria pseudospiralis_12_view2_zstack_slice_z0023.png,train
Ammoscalaria pseudospiralis,12,2,data/train_images/S012_A060_Z0024_C00.tif,zstack_slice,24.0,data/train_images/Ammoscalaria pseudospiralis_12_view2_zstack_slice_z0024.png,train
Ammoscalaria pseudospiralis,12,2,data/train_images/S012_A060_Z0025_C00.tif,zstack_slice,25.0,data/train_images/Ammoscalaria pseudospiralis_12_view2_zstack_slice_z0025.png,train
Ammoscalaria pseudospiralis,12,2,data/train_images/S012_A060_Z0026_C00.tif,zstack_slice,26.0,data/train_images/Ammoscalaria pseudospiralis_12_view2_zstack_slice_z0026.png,train
Ammoscalaria pseudospiralis,12,2,data/train_images/S012_A060_Z0027_C00.tif,zstack_slice,27.0,data/train_images/Ammoscalaria pseudospiralis_12_view2_zstack_slice_z0027.png,train
Ammoscalaria pseudospiralis,12,2,data/train_images/S012_A060_Z0028_C00.tif,zstack_slice,28.0,data/train_images/Ammoscalaria pseudospiralis_12_view2_zstack_slice_z0028.png,train
Ammoscalaria pseudospiralis,12,5,data/train_images/Ammoscalaria pseudospiralis_12_view5_gif_original.png,gif_original,,data/train_images/Ammoscalaria pseudospiralis_12_view5_gif_original.png,train
Ammoscalaria pseudospiralis,12,5,data/train_images/S012_A240_stacked.tif,stacked_tiff,,data/train_images/Ammoscalaria pseudospiralis_12_view5_stacked_tiff.png,train
Ammoscalaria pseudospiralis,12,5,data/train_images/S012_A240_Z0000_C00.tif,zstack_slice,0.0,data/train_images/Ammoscalaria pseudospiralis_12_view5_zstack_slice_z0000.png,train
Ammoscalaria pseudospiralis,12,5,data/train_images/S012_A240_Z0001_C00.tif,zstack_slice,1.0,data/train_images/Ammoscalaria pseudospiralis_12_view5_zstack_slice_z0001.png,train
Ammoscalaria pseudospiralis,12,5,data/train_images/S012_A240_Z0002_C00.tif,zstack_slice,2.0,data/train_images/Ammoscalaria pseudospiralis_12_view5_zstack_slice_z0002.png,train
Ammoscalaria pseudospiralis,12,5,data/train_images/S012_A240_Z0003_C00.tif,zstack_slice,3.0,data/train_images/Ammoscalaria pseudospiralis_12_view5_zstack_slice_z0003.png,train
Ammoscalaria pseudospiralis,12,5,data/train_images/S012_A240_Z0004_C00.tif,zstack_slice,4.0,data/train_images/Ammoscalaria pseudospiralis_12_view5_zstack_slice_z0004.png,train
Ammoscalaria pseudospiralis,12,5,data/train_images/S012_A240_Z0005_C00.tif,zstack_slice,5.0,data/train_images/Ammoscalaria pseudospiralis_12_view5_zstack_slice_z0005.png,train
Ammoscalaria pseudospiralis,12,5,data/train_images/S012_A240_Z0006_C00.tif,zstack_slice,6.0,data/train_images/Ammoscalaria pseudospiralis_12_view5_zstack_slice_z0006.png,train
Ammoscalaria pseudospiralis,12,5,data/train_images/S012_A240_Z0007_C00.tif,zstack_slice,7.0,data/train_images/Ammoscalaria pseudospiralis_12_view5_zstack_slice_z0007.png,train
Ammoscalaria pseudospiralis,12,5,data/train_images/S012_A240_Z0008_C00.tif,zstack_slice,8.0,data/train_images/Ammoscalaria pseudospiralis_12_view5_zstack_slice_z0008.png,train
Ammoscalaria pseudospiralis,12,5,data/train_images/S012_A240_Z0009_C00.tif,zstack_slice,9.0,data/train_images/Ammoscalaria pseudospiralis_12_view5_zstack_slice_z0009.png,train
Ammoscalaria pseudospiralis,12,5,data/train_images/S012_A240_Z0010_C00.tif,zstack_slice,10.0,data/train_images/Ammoscalaria pseudospiralis_12_view5_zstack_slice_z0010.png,train
Ammoscalaria pseudospiralis,12,5,data/train_images/S012_A240_Z0011_C00.tif,zstack_slice,11.0,data/train_images/Ammoscalaria pseudospiralis_12_view5_zstack_slice_z0011.png,train
Ammoscalaria pseudospiralis,12,5,data/train_images/S012_A240_Z0012_C00.tif,zstack_slice,12.0,data/train_images/Ammoscalaria pseudospiralis_12_view5_zstack_slice_z0012.png,train
Ammoscalaria pseudospiralis,12,5,data/train_images/S012_A240_Z0013_C00.tif,zstack_slice,13.0,data/train_images/Ammoscalaria pseudospiralis_12_view5_zstack_slice_z0013.png,train
Ammoscalaria pseudospiralis,12,5,data/train_images/S012_A240_Z0014_C00.tif,zstack_slice,14.0,data/train_images/Ammoscalaria pseudospiralis_12_view5_zstack_slice_z0014.png,train
Ammoscalaria pseudospiralis,12,5,data/train_images/S012_A240_Z0015_C00.tif,zstack_slice,15.0,data/train_images/Ammoscalaria pseudospiralis_12_view5_zstack_slice_z0015.png,train
Ammoscalaria pseudospiralis,12,5,data/train_images/S012_A240_Z0016_C00.tif,zstack_slice,16.0,data/train_images/Ammoscalaria pseudospiralis_12_view5_zstack_slice_z0016.png,train
Ammoscalaria pseudospiralis,12,5,data/train_images/S012_A240_Z0017_C00.tif,zstack_slice,17.0,data/train_images/Ammoscalaria pseudospiralis_12_view5_zstack_slice_z0017.png,train
Ammoscalaria pseudospiralis,12,5,data/train_images/S012_A240_Z0018_C00.tif,zstack_slice,18.0,data/train_images/Ammoscalaria pseudospiralis_12_view5_zstack_slice_z0018.png,train
Ammoscalaria pseudospiralis,12,5,data/train_images/S012_A240_Z0019_C00.tif,zstack_slice,19.0,data/train_images/Ammoscalaria pseudospiralis_12_view5_zstack_slice_z0019.png,train
Ammoscalaria pseudospiralis,12,5,data/train_images/S012_A240_Z0020_C00.tif,zstack_slice,20.0,data/train_images/Ammoscalaria pseudospiralis_12_view5_zstack_slice_z0020.png,train
Ammoscalaria pseudospiralis,12,5,data/train_images/S012_A240_Z0021_C00.tif,zstack_slice,21.0,data/train_images/Ammoscalaria pseudospiralis_12_view5_zstack_slice_z0021.png,train
Ammoscalaria pseudospiralis,12,5,data/train_images/S012_A240_Z0022_C00.tif,zstack_slice,22.0,data/train_images/Ammoscalaria pseudospiralis_12_view5_zstack_slice_z0022.png,train
Ammoscalaria pseudospiralis,12,5,data/train_images/S012_A240_Z0023_C00.tif,zstack_slice,23.0,data/train_images/Ammoscalaria pseudospiralis_12_view5_zstack_slice_z0023.png,train
Ammoscalaria pseudospiralis,12,5,data/train_images/S012_A240_Z0024_C00.tif,zstack_slice,24.0,data/train_images/Ammoscalaria pseudospiralis_12_view5_zstack_slice_z0024.png,train
Ammoscalaria pseudospiralis,12,5,data/train_images/S012_A240_Z0025_C00.tif,zstack_slice,25.0,data/train_images/Ammoscalaria pseudospiralis_12_view5_zstack_slice_z0025.png,train
Ammoscalaria pseudospiralis,12,5,data/train_images/S012_A240_Z0026_C00.tif,zstack_slice,26.0,data/train_images/Ammoscalaria pseudospiralis_12_view5_zstack_slice_z0026.png,train
Ammoscalaria pseudospiralis,12,5,data/train_images/S012_A240_Z0027_C00.tif,zstack_slice,27.0,data/train_images/Ammoscalaria pseudospiralis_12_view5_zstack_slice_z0027.png,train
Ammoscalaria pseudospiralis,12,5,data/train_images/S012_A240_Z0028_C00.tif,zstack_slice,28.0,data/train_images/Ammoscalaria pseudospiralis_12_view5_zstack_slice_z0028.png,train
Ammoscalaria pseudospiralis,12,5,data/train_images/S012_A240_Z0029_C00.tif,zstack_slice,29.0,data/train_images/Ammoscalaria pseudospiralis_12_view5_zstack_slice_z0029.png,train
Ammoscalaria pseudospiralis,12,5,data/train_images/S012_A240_Z0030_C00.tif,zstack_slice,30.0,data/train_images/Ammoscalaria pseudospiralis_12_view5_zstack_slice_z0030.png,train
Ammoscalaria pseudospiralis,12,5,data/train_images/S012_A240_Z0031_C00.tif,zstack_slice,31.0,data/train_images/Ammoscalaria pseudospiralis_12_view5_zstack_slice_z0031.png,train
Ammoscalaria pseudospiralis,12,5,data/train_images/S012_A240_Z0032_C00.tif,zstack_slice,32.0,data/train_images/Ammoscalaria pseudospiralis_12_view5_zstack_slice_z0032.png,train
Ammoscalaria pseudospiralis,12,5,data/train_images/S012_A240_Z0033_C00.tif,zstack_slice,33.0,data/train_images/Ammoscalaria pseudospiralis_12_view5_zstack_slice_z0033.png,train
Ammoscalaria pseudospiralis,12,6,data/train_images/Ammoscalaria pseudospiralis_12_view6_gif_original.png,gif_original,,data/train_images/Ammoscalaria pseudospiralis_12_view6_gif_original.png,train
Ammoscalaria pseudospiralis,12,6,data/train_images/S012_A300_stacked.tif,stacked_tiff,,data/train_images/Ammoscalaria pseudospiralis_12_view6_stacked_tiff.png,train
Ammoscalaria pseudospiralis,12,6,data/train_images/S012_A300_Z0000_C00.tif,zstack_slice,0.0,data/train_images/Ammoscalaria pseudospiralis_12_view6_zstack_slice_z0000.png,train
Ammoscalaria pseudospiralis,12,6,data/train_images/S012_A300_Z0001_C00.tif,zstack_slice,1.0,data/train_images/Ammoscalaria pseudospiralis_12_view6_zstack_slice_z0001.png,train
Ammoscalaria pseudospiralis,12,6,data/train_images/S012_A300_Z0002_C00.tif,zstack_slice,2.0,data/train_images/Ammoscalaria pseudospiralis_12_view6_zstack_slice_z0002.png,train
Ammoscalaria pseudospiralis,12,6,data/train_images/S012_A300_Z0003_C00.tif,zstack_slice,3.0,data/train_images/Ammoscalaria pseudospiralis_12_view6_zstack_slice_z0003.png,train
Ammoscalaria pseudospiralis,12,6,data/train_images/S012_A300_Z0004_C00.tif,zstack_slice,4.0,data/train_images/Ammoscalaria pseudospiralis_12_view6_zstack_slice_z0004.png,train
Ammoscalaria pseudospiralis,12,6,data/train_images/S012_A300_Z0005_C00.tif,zstack_slice,5.0,data/train_images/Ammoscalaria pseudospiralis_12_view6_zstack_slice_z0005.png,train
Ammoscalaria pseudospiralis,12,6,data/train_images/S012_A300_Z0006_C00.tif,zstack_slice,6.0,data/train_images/Ammoscalaria pseudospiralis_12_view6_zstack_slice_z0006.png,train
Ammoscalaria pseudospiralis,12,6,data/train_images/S012_A300_Z0007_C00.tif,zstack_slice,7.0,data/train_images/Ammoscalaria pseudospiralis_12_view6_zstack_slice_z0007.png,train
Ammoscalaria pseudospiralis,12,6,data/train_images/S012_A300_Z0008_C00.tif,zstack_slice,8.0,data/train_images/Ammoscalaria pseudospiralis_12_view6_zstack_slice_z0008.png,train
Ammoscalaria pseudospiralis,12,6,data/train_images/S012_A300_Z0009_C00.tif,zstack_slice,9.0,data/train_images/Ammoscalaria pseudospiralis_12_view6_zstack_slice_z0009.png,train
Ammoscalaria pseudospiralis,12,6,data/train_images/S012_A300_Z0010_C00.tif,zstack_slice,10.0,data/train_images/Ammoscalaria pseudospiralis_12_view6_zstack_slice_z0010.png,train
Ammoscalaria pseudospiralis,12,6,data/train_images/S012_A300_Z0011_C00.tif,zstack_slice,11.0,data/train_images/Ammoscalaria pseudospiralis_12_view6_zstack_slice_z0011.png,train
Ammoscalaria pseudospiralis,12,6,data/train_images/S012_A300_Z0012_C00.tif,zstack_slice,12.0,data/train_images/Ammoscalaria pseudospiralis_12_view6_zstack_slice_z0012.png,train
Ammoscalaria pseudospiralis,12,6,data/train_images/S012_A300_Z0013_C00.tif,zstack_slice,13.0,data/train_images/Ammoscalaria pseudospiralis_12_view6_zstack_slice_z0013.png,train
Ammoscalaria pseudospiralis,12,6,data/train_images/S012_A300_Z0014_C00.tif,zstack_slice,14.0,data/train_images/Ammoscalaria pseudospiralis_12_view6_zstack_slice_z0014.png,train
Amphicoryna scalaris,27,2,data/train_images/Amphicoryna scalaris_27_view2_gif_original.png,gif_original,,data/train_images/Amphicoryna scalaris_27_view2_gif_original.png,train
Amphicoryna scalaris,27,2,data/train_images/S027_A060_Z0000_C00.tif,zstack_slice,0.0,data/train_images/Amphicoryna scalaris_27_view2_zstack_slice_z0000.png,train
Amphicoryna scalaris,27,2,data/train_images/S027_A060_Z0001_C00.tif,zstack_slice,1.0,data/train_images/Amphicoryna scalaris_27_view2_zstack_slice_z0001.png,train
Amphicoryna scalaris,27,2,data/train_images/S027_A060_Z0002_C00.tif,zstack_slice,2.0,data/train_images/Amphicoryna scalaris_27_view2_zstack_slice_z0002.png,train
Amphicoryna scalaris,27,2,data/train_images/S027_A060_Z0003_C00.tif,zstack_slice,3.0,data/train_images/Amphicoryna scalaris_27_view2_zstack_slice_z0003.png,train
Amphicoryna scalaris,27,2,data/train_images/S027_A060_Z0004_C00.tif,zstack_slice,4.0,data/train_images/Amphicoryna scalaris_27_view2_zstack_slice_z0004.png,train
Amphicoryna scalaris,27,2,data/train_images/S027_A060_Z0005_C00.tif,zstack_slice,5.0,data/train_images/Amphicoryna scalaris_27_view2_zstack_slice_z0005.png,train
Amphicoryna scalaris,27,2,data/train_images/S027_A060_Z0006_C00.tif,zstack_slice,6.0,data/train_images/Amphicoryna scalaris_27_view2_zstack_slice_z0006.png,train
Amphicoryna scalaris,27,2,data/train_images/S027_A060_Z0007_C00.tif,zstack_slice,7.0,data/train_images/Amphicoryna scalaris_27_view2_zstack_slice_z0007.png,train
Amphicoryna scalaris,27,2,data/train_images/S027_A060_Z0008_C00.tif,zstack_slice,8.0,data/train_images/Amphicoryna scalaris_27_view2_zstack_slice_z0008.png,train
Amphicoryna scalaris,27,2,data/train_images/S027_A060_Z0009_C00.tif,zstack_slice,9.0,data/train_images/Amphicoryna scalaris_27_view2_zstack_slice_z0009.png,train
Amphicoryna scalaris,27,2,data/train_images/S027_A060_Z0010_C00.tif,zstack_slice,10.0,data/train_images/Amphicoryna scalaris_27_view2_zstack_slice_z0010.png,train
Amphicoryna scalaris,27,2,data/train_images/S027_A060_Z0011_C00.tif,zstack_slice,11.0,data/train_images/Amphicoryna scalaris_27_view2_zstack_slice_z0011.png,train
Amphicoryna scalaris,27,2,data/train_images/S027_A060_Z0012_C00.tif,zstack_slice,12.0,data/train_images/Amphicoryna scalaris_27_view2_zstack_slice_z0012.png,train
Amphicoryna scalaris,27,2,data/train_images/S027_A060_Z0013_C00.tif,zstack_slice,13.0,data/train_images/Amphicoryna scalaris_27_view2_zstack_slice_z0013.png,train
Amphicoryna scalaris,27,2,data/train_images/S027_A060_Z0014_C00.tif,zstack_slice,14.0,data/train_images/Amphicoryna scalaris_27_view2_zstack_slice_z0014.png,train
Amphicoryna scalaris,27,2,data/train_images/S027_A060_Z0015_C00.tif,zstack_slice,15.0,data/train_images/Amphicoryna scalaris_27_view2_zstack_slice_z0015.png,train
